location,date,zika_bool,max_temp,max_temp1,max_temp2,mean_temp,mean_temp1,mean_temp2,min_temp,min_temp1,min_temp2,dew_point,dew_point1,dew_point2,precipitation,precipitation1,precipitation2,wind,wind1,wind2,density_per_km,airport_dist_any,airport_dist_large,mosquito_dist,gdp,gdp_ppp
Colombia-Guainia-La_Guadalupe,2016-01-09,0,95.0,93.0,94.0,83.0,82.0,82.0,73.0,73.0,72.0,76.0,74.0,75.0,0.43,2.34,0.28,3.0,4.0,4.0,0.808706521987915,2.292340470940818,61.554317270741,1.8626314205408312,291.5,666.9
Ecuador-Los_Rios-Ventanas,2016-06-22,1,89.0,89.0,86.0,81.0,81.0,79.0,74.0,72.0,72.0,69.0,67.0,68.0,0.0,0.0,0.0,8.0,8.0,7.0,330.3984069824219,0.6874683279504833,1.0017206727504748,4.783759037150494,99.3,184.8
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Guatemala-Izabal,2016-03-26,1,30.0,32.0,31.0,26.0,27.0,28.0,22.0,23.0,23.0,23.0,24.0,24.0,12.95,0.0,1.02,14.0,9.0,10.0,32.56488037109375,0.14709991298581288,4.6391052849858045,2.2245030501858087,63.8,126.2
El_Salvador-La_Paz,2016-04-23,1,34.0,33.0,36.0,29.0,29.0,30.0,25.0,25.0,25.0,24.0,22.0,21.0,0.0,0.0,0.0,7.0,8.0,11.0,331.3556823730469,0.008780553237759217,0.008780553237759217,0.09997583643776176,26.1,52.7
Colombia-Cundinamarca-Villeta,2016-06-18,1,19.0,19.0,20.0,13.0,13.0,14.0,9.0,8.0,9.0,8.0,9.0,9.0,0.0,0.0,0.0,11.0,9.0,8.0,180.4867401123047,0.20048078947999293,0.20048078947999293,0.13816548148000038,291.5,666.9
United_States-California,2016-02-24,0,22.0,20.0,22.0,15.0,14.0,15.0,8.0,8.0,7.0,8.0,8.0,8.0,0.0,8.39,0.0,5.0,7.0,4.0,28.92959976196289,0.09004567669076331,0.09004567669076331,0.02815581652936428,18120.7,18120.7
Argentina-Chubut,2016-03-19,1,26.0,26.0,25.0,18.0,19.0,18.0,10.0,11.0,11.0,6.0,7.0,10.0,1.02,0.25,3.3,15.0,17.0,15.0,37.09564208984375,0.03192183441640151,115.00199565561627,27.500226467616415,642.5,883.9
Haiti-Grande_Anse-Roseaux,2016-02-03,1,88.34,87.34,43.44,81.24,80.02,38.68,74.14,73.26,33.92,71.92,70.7,31.92,0.06160000000000001,0.026399999999999996,0.0088,5.22,4.44,7.56,239.10382080078125,0.026845780046659943,18.95116130964671,0.012761044646660395,8.7,18.8
Colombia-Boyaca-Soata,2016-05-21,1,64.25,26.0,64.5,55.25,26.0,62.266666666666666,45.75,24.0,45.75,42.5,23.0,44.0,0.0,0.0,0.0,6.25,7.0,8.75,33.78831481933594,0.8430894719070079,4.817967551907027,0.7910477505070154,291.5,666.9
Colombia-Guajira-Hatonuevo,2016-05-28,1,92.0,95.0,33.0,85.0,88.0,29.0,78.0,81.0,25.0,76.0,76.0,25.0,0.0,0.0,2.04,8.0,0.0,13.0,153.46640014648438,0.10205521114100315,42.421600157141015,0.03874576114099877,291.5,666.9
Panama-Metro-San_Felipe,2016-04-11,1,34.0,34.0,34.0,29.0,29.0,29.0,25.0,26.0,24.0,21.0,22.0,22.0,0.0,0.0,0.0,10.0,12.0,11.0,24970.1328125,0.0008045493141198568,0.0372269973141218,8.600099720114107,54.3,91.1
Colombia-Santander-Barbosa,2016-06-25,1,73.0,23.0,23.0,64.0,18.0,18.0,56.0,13.0,13.0,56.0,13.0,13.0,1.02,0.0,15.75,3.0,6.0,5.0,286.28314208984375,0.08286489948200083,4.4256470134819725,0.06079092348200325,291.5,666.9
Colombia-Cundinamarca-Tocancipa,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,886.7030029296875,0.124949674568413,0.124949674568413,0.4183053291684097,291.5,666.9
Colombia-Narino-Arboleda,2016-01-09,0,75.0,79.0,80.0,67.0,71.0,70.0,59.0,62.0,60.0,61.0,52.0,50.0,0.12,0.08,0.0,3.0,11.0,10.0,54.06748962402344,0.016660158264008688,3.1231040532640337,0.784243773063996,291.5,666.9
Argentina-Formosa,2016-04-02,1,31.0,26.0,32.0,26.0,23.0,27.0,20.0,20.0,21.0,21.0,20.0,22.0,0.0,30.48,0.0,10.0,13.0,12.0,41.44081115722656,0.0034903325938502785,74.71426317979392,0.9691421697938509,642.5,883.9
Haiti-Grande_Anse-Corail,2016-02-03,1,88.34,87.34,43.44,81.24,80.02,38.68,74.14,73.26,33.92,71.92,70.7,31.92,0.06160000000000001,0.026399999999999996,0.0088,5.22,4.44,7.56,260.15325927734375,0.08760064331105549,17.833226349911005,4.080111050004105e-06,8.7,18.8
Colombia-Cundinamarca-La_Vega,2016-06-25,1,66.0,19.0,19.0,57.0,13.0,13.0,48.0,9.0,8.0,48.0,8.0,9.0,0.0,0.0,0.0,7.0,11.0,9.0,107.90977478027344,0.12615173550499745,0.12615173550499745,0.14702661350500032,291.5,666.9
Colombia-Cordoba-Montelibano,2016-05-21,1,87.52,88.28,75.08,79.96,82.0,68.52000000000001,72.64,75.44,61.96,70.48,72.76,60.76,0.0,0.0,0.0684,8.0,8.76,9.24,73.65008544921875,0.04813007849000282,12.337765592489987,1.281280990489997,291.5,666.9
Colombia-Santander-Floridablanca,2016-06-25,1,78.0,26.0,27.0,71.0,22.0,22.0,64.0,18.0,18.0,66.0,19.0,19.0,0.73,7.87,6.1,4.0,8.0,8.0,3623.050537109375,0.009070812884899866,6.700422564684906,0.0015841532849000608,291.5,666.9
Colombia-Antioquia-Cisneros,2016-03-05,1,25.0,72.0,75.0,20.0,65.0,66.0,15.0,57.0,57.0,14.0,58.0,57.0,1.78,0.28,0.37,6.0,3.0,4.0,248.60015869140625,0.2522606178650079,4.256002777864973,0.11861101986500285,291.5,666.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Bogota-Ciudad_Bolivar_San_Francisco,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.59912109375,0.018805795958050035,0.018805795958050035,0.10920725155804276,291.5,666.9
Colombia-Cauca-Mercaderes,2016-06-18,1,25.0,25.0,24.0,19.0,19.0,19.0,14.0,14.0,14.0,12.0,14.0,16.0,0.25,1.53,0.51,8.0,6.0,5.0,30.15515899658203,0.1761233652099984,5.1319352172100015,1.3535096912099995,291.5,666.9
Guatemala-El_Progreso,2016-03-26,1,27.0,27.0,26.0,13.0,19.0,20.0,0.0,11.0,15.0,15.0,16.0,16.0,0.0,0.0,0.0,23.0,16.0,16.0,131.66270446777344,0.33536859786169826,3.0688652228617057,2.0624789454616903,63.8,126.2
Colombia-Atlantico-Candelaria,2016-05-14,1,19.0,19.0,20.0,14.0,15.0,16.0,10.0,10.0,11.0,10.0,11.0,12.0,0.0,0.0,0.0,9.0,9.0,10.0,6356.5986328125,0.016516442396810927,0.016516442396810927,0.15879562699680938,291.5,666.9
Colombia-Caqueta-Solita,2016-06-25,1,93.7,95.65,87.1,82.75,84.65,79.25,74.65,74.65,70.35,76.55,75.65,72.25,0.992,0.12050000000000027,2.429999999999999,3.0,3.0,2.1999999999999997,12.51083755493164,0.16746683649999863,8.511938516500061,0.5326909965,291.5,666.9
Colombia-Cundinamarca-Funza,2016-05-14,1,19.0,19.0,20.0,14.0,15.0,16.0,10.0,10.0,11.0,10.0,11.0,12.0,0.0,0.0,0.0,9.0,9.0,10.0,1708.11474609375,0.004483433340998937,0.004483433340998937,0.07236852934100084,291.5,666.9
Colombia-Cundinamarca-Supata,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,31.61734390258789,0.13715758856499924,0.13715758856499924,0.23272114056500037,291.5,666.9
Mexico-Nayarit,2016-03-05,1,31.0,85.0,90.0,22.0,71.0,74.0,14.0,57.0,57.0,13.0,56.0,55.0,0.0,0.0,0.0,7.0,4.0,4.0,8.520962715148926,0.11048545031496913,1.3147679117149698,0.0014209709149701562,1169.6,2270.7
Colombia-Antioquia-Vegachi,2016-06-04,1,87.04,86.52,78.92,79.88,80.2,72.24000000000001,73.56,73.72,64.88,74.56,73.56,65.4,2.1744000000000003,1.0511999999999997,3.2112000000000016,3.64,3.119999999999999,3.92,27.968313217163086,0.6776850312170007,4.71035890721699,0.15652314721700655,291.5,666.9
Colombia-Caldas-La_Merced,2016-01-09,0,73.0,72.0,72.0,67.0,68.0,67.0,61.0,64.0,61.0,56.0,57.0,56.0,0.0,0.0,0.0,6.0,5.0,5.0,44.361961364746094,0.14231422034200922,2.444817224741994,0.6758530513420093,291.5,666.9
Colombia-Guajira-Fonseca,2016-06-25,1,94.0,35.0,35.0,86.0,30.0,31.0,78.0,25.0,27.0,72.0,23.0,24.0,0.0,0.0,0.0,14.0,20.0,18.0,83.34060668945312,0.2510167483539986,39.92165866435403,1.7326354000000967e-05,291.5,666.9
Colombia-Bolivar-Santa_Rosa_Del_Sur,2016-04-30,1,53.94,59.879999999999995,43.84,47.28,53.879999999999995,35.22,40.620000000000005,48.22,27.6,42.64,45.94,28.6,1.0974,0.7142000000000001,6.642000000000001,6.96,8.280000000000001,8.98,25.192306518554688,0.6056328283792953,10.642842216379302,0.6216704617793007,291.5,666.9
Mexico-Jalisco,2016-05-28,1,93.0,90.0,31.0,78.0,74.0,24.0,62.0,59.0,17.0,41.0,41.0,11.0,0.0,0.35,0.0,5.0,5.0,9.0,4593.8408203125,0.020394205553000033,0.020394205553000033,0.01999367755300145,1169.6,2270.7
Dominican_Republic-San_Cristobal,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,1514.53857421875,0.03855288582196949,0.19162355282197394,3.987740251021977,68.2,149.9
Colombia-Magdalena-Cerro_San_Antonio,2016-05-28,1,94.0,95.0,34.0,85.0,88.0,30.0,76.0,81.0,26.0,80.0,80.0,26.0,0.0,0.04,19.05,5.0,8.0,12.0,143.1238555908203,0.3245499967859989,21.956850682786,0.0769833587859989,291.5,666.9
Colombia-Cundinamarca-La_Calera,2016-04-02,1,22.0,23.0,21.0,16.0,15.0,16.0,10.0,8.0,11.0,11.0,8.0,11.0,4.06,4.06,6.1,8.0,10.0,9.0,100.13961791992188,0.032158527602001254,0.032158527602001254,0.25785450560199685,291.5,666.9
Colombia-Antioquia-Alejandria,2016-01-09,0,73.0,74.0,75.0,65.0,64.0,63.0,56.0,54.0,52.0,58.0,56.0,53.0,1.45,0.02,0.0,2.0,3.0,4.0,42.18308639526367,0.12321475216899941,3.787830256168995,0.1762442141689995,291.5,666.9
Brazil-Rio_Grande_do_Norte,2016-05-28,1,99.0,99.0,37.90909090909091,90.0,92.0,33.0,82.0,83.0,28.0,69.0,68.0,20.363636363636363,0.0,0.0,0.0,8.0,9.0,13.0,4.769876003265381,0.20824472819708678,2.6239532605970997,0.023069383397089423,1799.7,3224.4
Colombia-Bolivar-Arroyohondo,2016-03-19,1,31.0,32.0,32.0,28.0,28.0,29.0,25.0,25.0,25.0,24.0,23.0,24.0,0.0,0.0,0.0,14.0,15.0,16.0,75.13993835449219,0.278167741682007,20.449867519681973,0.16811514368199892,291.5,666.9
United_States-Puerto_Rico,2016-06-29,1,85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7
Guatemala-Quetzaltenango,2016-03-26,1,35.0,34.0,34.0,29.0,28.0,28.0,23.0,23.0,23.0,20.0,21.0,20.0,0.0,0.0,150.88,20.0,18.0,22.0,1319.4140625,0.13493245902579912,8.057121768225821,0.41999043702580385,63.8,126.2
Mexico-Yucatan,2016-06-04,1,35.0,95.0,94.0,31.0,88.0,87.0,26.0,80.0,80.0,24.0,76.0,76.0,1.02,0.0,0.0,12.0,10.0,10.0,4.269870758056641,1.2391692400368846,11.332539326036883,1.2026538242368732,1169.6,2270.7
Mexico-Veracruz_de_Ignacio_de_la_Llave,2016-06-11,1,87.96,88.6,81.64,79.08,81.6,74.88,70.32,74.6,68.36,70.24,72.76,67.76,0.0,0.0,0.0,3.1999999999999993,5.96,4.800000000000001,45.63874053955078,0.09440709747794562,6.249266208878008,0.049832971677935115,1169.6,2270.7
Colombia-Santander-Ocamonte,2016-01-09,0,82.0,84.0,85.0,74.0,75.0,75.0,66.0,66.0,66.0,68.0,66.0,65.0,0.04,0.01,0.0,4.0,5.0,5.0,66.96141052246094,0.623663816969001,3.732614204969008,0.5932435269690015,291.5,666.9
Colombia-Santander-Capitanejo,2016-06-18,1,26.0,27.0,26.0,22.0,22.0,22.0,18.0,18.0,18.0,19.0,19.0,19.0,7.87,6.1,4.83,8.0,8.0,8.0,57.49034881591797,0.5967914390180091,5.440695777018037,0.5174437670180104,291.5,666.9
Colombia-Guajira-Maicao,2016-06-18,1,35.0,35.0,34.0,30.0,31.0,29.0,25.0,27.0,25.0,23.0,24.0,24.0,0.0,0.0,0.0,20.0,18.0,16.0,119.93550872802734,0.07961057741465712,48.18567828501469,7.367841466010181e-05,291.5,666.9
Colombia-Narino-Puerres,2016-03-26,1,15.0,18.0,20.0,11.0,13.0,13.0,8.0,8.0,7.0,10.0,10.0,9.0,8.9,0.0,0.0,5.0,5.0,3.0,21.98954963684082,0.02813578320999925,1.7538638212100082,0.45035905120999326,291.5,666.9
Colombia-Cundinamarca-Nimaima,2016-04-09,1,19.0,22.0,23.0,16.0,16.0,15.0,11.0,10.0,8.0,12.0,11.0,8.0,5.84,4.06,4.06,7.0,8.0,10.0,165.4422149658203,0.23706390499999513,0.23706390499999513,0.18559640500000385,291.5,666.9
Dominican_Republic-Samana,2016-06-04,1,31.0,87.0,87.0,27.0,81.0,81.0,23.0,75.0,74.0,25.0,77.0,76.0,0.0,0.0,0.0,9.0,7.0,6.0,177.5342559814453,0.1666836522994558,0.7067002684994493,7.763596471699435,68.2,149.9
Colombia-Norte_Santander-Lourdes,2016-02-27,1,90.0,92.0,35.0,82.0,83.0,30.0,74.0,75.0,24.0,71.0,69.0,19.0,0.0,0.0,0.0,6.0,7.0,13.0,38.365631103515625,0.10258346689700214,12.245588198897003,0.15415829889700478,291.5,666.9
Colombia-Antioquia-Campamento,2016-01-09,0,82.78,84.39,34.19,74.91,76.65,28.93,67.17,68.04,24.41,68.17,67.17,22.8,0.8183,2.5209,17.460900000000002,6.48,8.09,12.44,66.44415283203125,0.6178303288876109,6.508581668487596,0.025585815087608214,291.5,666.9
Colombia-Bogota-Teusaquillo_Teusaquillo,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.59912109375,0.008944515749001552,0.008944515749001552,0.1525468837490036,291.5,666.9
Colombia-Cundinamarca-Zipacon,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,118.39439392089844,0.05763351435700388,0.05763351435700388,0.022403476356997416,291.5,666.9
Colombia-Santander-Paramo,2016-06-25,1,78.0,26.0,27.0,71.0,22.0,22.0,64.0,18.0,18.0,66.0,19.0,19.0,0.73,7.87,6.1,4.0,8.0,8.0,68.48584747314453,0.5044641867249999,3.8938453387250087,0.4829853207250003,291.5,666.9
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Nicaragua-Chinandega,2016-05-05,1,35.0,35.0,36.0,30.0,31.0,31.0,26.0,27.0,26.0,23.0,23.0,21.0,0.0,0.0,0.0,10.0,10.0,16.0,194.61260986328125,1.1530843584984798,4.388137965698507,0.8889193414984903,12.7,32.1
Mexico-Morelos,2015-11-28,0,83.0,83.0,84.0,72.0,72.0,73.0,61.0,61.0,63.0,52.0,55.0,56.0,0.0,0.0,0.04,2.0,2.0,1.0,243.17239379882812,0.04911037012405055,0.5704261047240484,3.5247240500020398e-06,1169.6,2270.7
Colombia-Cundinamarca-El_Colegio,2016-06-25,1,87.0,31.0,29.0,78.0,25.0,25.0,68.0,20.0,20.0,66.0,18.0,21.0,0.17,0.0,15.24,6.0,11.0,9.0,33.78431701660156,0.06018266929999733,0.6576301092999965,0.10050910930000068,291.5,666.9
Colombia-Norte_Santander-Bucarasica,2016-05-28,1,93.0,93.0,32.0,85.0,86.0,28.0,77.0,79.0,24.0,69.0,67.0,21.0,0.0,0.08,16.0,16.0,17.0,13.0,15.897113800048828,0.13949050649200936,12.783391153492028,0.19781321209201158,291.5,666.9
Colombia-Cundinamarca-Bojaca,2016-01-09,0,70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,189.27285766601562,0.03887515209999625,0.03887515209999625,0.02501948810000091,291.5,666.9
Colombia-Arauca-Puerto_Rondon,2016-06-18,1,83.8,87.48,84.52000000000001,74.72,75.72,72.16,64.72,62.96,59.800000000000004,64.84,61.4,58.64,0.9844000000000002,0.0,0.0,4.16,4.84,3.24,2.031735897064209,0.45813566054581767,11.74877419994585,4.468543590545806,291.5,666.9
Colombia-Atlantico-Tubara,2016-06-25,1,90.0,33.0,33.0,83.0,29.0,29.0,77.0,24.0,25.0,77.0,25.0,26.0,0.0,1.02,0.51,7.0,12.0,9.0,73.66865539550781,0.038852041959994234,22.656062981960037,0.004600189960001028,291.5,666.9
Colombia-Cordoba-Tierralta,2016-06-11,1,33.0,32.0,91.0,28.0,28.0,84.0,23.0,23.0,76.0,24.0,25.0,78.0,42.93,29.21,0.75,1.0,2.0,2.0,32.00654602050781,0.48150743401000423,11.835934678009949,0.45092833801000115,291.5,666.9
Colombia-Antioquia-Yali,2016-01-09,0,73.0,74.0,75.0,65.0,64.0,63.0,56.0,54.0,52.0,58.0,56.0,53.0,1.45,0.02,0.0,2.0,3.0,4.0,24.220314025878906,0.5977372320999953,4.376696152099997,0.15211669210000134,291.5,666.9
Colombia-Cordoba-Puerto_Libertador,2016-06-25,1,87.9,88.85,86.1,79.2,82.0,78.4,70.55,74.3,70.7,70.1,72.95,70.45,0.0,0.0,0.08549999999999999,8.0,8.95,9.05,55.85897445678711,0.23008370943999845,12.472695461439955,1.1665639654400264,291.5,666.9
Colombia-Quindio-Calarca,2016-06-11,1,28.0,28.0,83.0,22.0,23.0,74.0,17.0,18.0,64.0,19.0,19.0,66.0,9.14,50.03,0.66,3.0,2.0,2.0,440.4425048828125,0.02175896305300272,2.259710853052967,0.0035520490530009845,291.5,666.9
Colombia-Santander-Santa_Helena_Del_Opon,2016-06-25,1,89.0,32.0,32.0,82.0,28.0,28.0,74.0,23.0,24.0,75.0,23.0,24.0,0.35,0.0,7.11,2.0,4.0,4.0,9.433449745178223,0.5058768313688428,2.9604181745688525,0.5537696777688454,291.5,666.9
Colombia-Guajira-Villanueva,2016-05-07,1,34.0,35.0,36.0,29.0,30.0,31.0,24.0,25.0,25.0,23.0,23.0,23.0,0.0,4.06,0.0,8.0,9.0,13.0,112.98785400390625,0.10032508393700505,36.18768488593704,0.09936277393699919,291.5,666.9
Colombia-Putumayo-Leguizamo,2016-05-14,1,92.38,94.11,74.34,81.65,83.11,67.15,73.11,73.11,58.690000000000005,74.57,74.11,60.150000000000006,2.0568,0.6507000000000001,4.101999999999999,3.0,3.0,3.08,1.5809345245361328,1.0693641664999838,12.846463006499942,3.9035710464999784,291.5,666.9
Colombia-Magdalena-Plato,2016-05-21,1,60.36,61.879999999999995,48.72,51.08,52.599999999999994,41.68,41.04,41.56,34.64,41.84,43.36,32.88,0.19,0.684,0.608,5.48,5.24,6.48,52.140811920166016,0.2587269928890107,21.54546728628898,0.6381697096890091,291.5,666.9
Colombia-Tolima-Chaparral,2016-06-25,1,87.0,31.0,29.0,78.0,25.0,25.0,68.0,20.0,20.0,66.0,18.0,21.0,0.17,0.0,15.24,6.0,11.0,9.0,26.075584411621094,0.6106317963699963,2.7443352643699606,0.6965799783700055,291.5,666.9
Dominican_Republic-Santo_Domingo,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Cauca-La_Vega,2016-04-16,1,20.0,19.0,22.0,16.0,16.0,16.0,11.0,11.0,10.0,12.0,12.0,11.0,76.71,5.84,4.06,9.0,7.0,8.0,107.90977478027344,0.12615173550499745,0.12615173550499745,0.14702661350500032,291.5,666.9
Colombia-Valle_Del_Cauca-Jamundi,2016-06-25,1,86.0,30.0,31.0,77.0,24.0,25.0,67.0,18.0,19.0,66.0,19.0,19.0,0.04,0.0,0.76,5.0,7.0,7.0,374.324951171875,0.1042180183849975,7.804943616384959,0.035756494385000046,291.5,666.9
United_States_Virgin_Islands-Saint_Croix,2016-04-19,1,31.0,31.0,29.0,29.0,28.0,27.0,25.0,24.0,25.0,21.0,21.0,22.0,13.97,0.76,4.83,15.0,10.0,15.0,113.24844360351562,0.394137140490881,1.8727296396908872,1.2619440028908901,18120.7,18120.7
Dominican_Republic-Independencia,2016-03-26,1,31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9
Dominican_Republic-Independencia,2016-03-26,1,31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9
Colombia-Quindio-Salento,2016-01-09,0,85.0,87.0,88.0,75.0,76.0,76.0,65.0,66.0,64.0,65.0,65.0,65.0,0.16,0.15,0.04,6.0,6.0,7.0,22.524349212646484,0.05948021310499599,2.0313172071050034,0.028228189104998875,291.5,666.9
Mexico-Michoacan_de_Ocampo,2016-06-18,1,23.0,26.0,27.0,20.0,21.0,22.0,17.0,17.0,18.0,17.0,15.0,16.0,0.0,0.0,0.0,4.0,5.0,6.0,188.32546997070312,0.13907406667299846,3.4863068730730107,0.16788779267299814,1169.6,2270.7
Colombia-Santander-Zapatoca,2016-05-14,1,26.0,25.0,26.0,22.0,21.0,22.0,18.0,18.0,19.0,20.0,19.0,19.0,4.82,53.1,3.05,7.0,7.0,7.0,23.619956970214844,0.10570560829299915,5.224731120293012,0.11095340629299849,291.5,666.9
Colombia-Antioquia-Envigado,2016-05-21,1,87.0,27.0,27.0,76.0,22.0,22.0,65.0,18.0,18.0,59.0,17.0,17.0,0.0,0.0,0.0,6.0,6.0,5.0,6334.333984375,0.0025522848037699483,4.2285290540038005,0.002840556003770965,291.5,666.9
Nicaragua-Leon,2016-05-05,1,35.0,35.0,36.0,30.0,31.0,31.0,26.0,27.0,26.0,23.0,23.0,21.0,0.0,0.0,0.0,10.0,10.0,16.0,240.58729553222656,0.5803394811047005,5.787901111504742,0.3998040415047094,12.7,32.1
Colombia-Bolivar-Clemencia,2016-03-12,1,32.0,32.0,89.0,28.0,29.0,83.0,25.0,25.0,77.0,23.0,24.0,74.0,0.0,0.0,0.0,15.0,16.0,10.0,184.33612060546875,0.0511853199768123,18.70524155797678,0.05234402737681153,291.5,666.9
Dominican_Republic-Independencia,2016-03-26,1,31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9
Colombia-Caldas-Pacora,2016-02-13,1,23.0,21.0,73.0,19.0,17.0,65.0,16.0,16.0,57.0,13.0,12.0,54.0,0.0,0.0,0.0,10.0,6.0,6.0,46.091148376464844,0.2480252241859996,2.405924260185974,0.4909971141859994,291.5,666.9
Dominican_Republic-Independencia,2016-03-26,1,31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9
Dominican_Republic-Barahona,2016-05-07,1,30.0,31.0,32.0,27.0,27.0,28.0,23.0,23.0,23.0,24.0,24.0,22.0,1.02,0.0,0.0,12.0,17.0,23.0,2050.2607421875,0.0018242044502504225,2.102146169050236,1.1671120618502697,68.2,149.9
Dominican_Republic-Distrito_Nacional,2016-06-04,1,31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9
Colombia-Santander-Sabana_De_Torres,2016-06-25,1,78.0,26.0,27.0,71.0,22.0,22.0,64.0,18.0,18.0,66.0,19.0,19.0,0.73,7.87,6.1,4.0,8.0,8.0,16.15127182006836,0.17097220828900017,7.669666588288997,2.7126289000015292e-05,291.5,666.9
Mexico-Campeche,2016-06-18,1,35.0,34.0,37.0,30.0,29.0,31.0,24.0,24.0,25.0,24.0,25.0,24.0,21.85,75.43,39.88,12.0,9.0,13.0,0.06487607955932617,0.841333351151237,15.891205423951277,2.573734593151237,1169.6,2270.7
Colombia-Guaviare-Calamar,2016-06-18,1,33.0,33.0,32.0,29.0,30.0,29.0,26.0,27.0,26.0,26.0,26.0,25.0,28.96,0.0,1.27,10.0,10.0,9.0,103.30137634277344,0.3950701182370117,21.354157636237005,0.13418881023699802,291.5,666.9
Colombia-Antioquia-Uramita,2016-01-09,1,84.0,85.0,86.0,75.0,76.0,75.0,65.0,66.0,64.0,61.0,58.0,55.0,0.0,0.0,0.0,4.0,7.0,5.0,43.324092864990234,0.7952368502499954,8.916437350249936,0.684165880249985,291.5,666.9
